Price,Age,Rooms,Bedroom,Latitude,Longitude,Distance_coast,Address,Bathroom,Landsize
113300.0,16.0,1174,249.0,37.76,-120.87,66244.226698439,,,
77300.0,20.0,651,157.0,37.77,-120.85,67236.3606961116,,,
77100.0,37.0,1738,403.0,37.77,-120.85,67236.3606961116,,,
88900.0,32.0,964,198.0,37.76,-120.86,67007.0879673576,,,
116400.0,16.0,2022,413.0,37.76,-120.87,66244.226698439,,,
85000.0,26.0,28,4.0,37.75,-120.85,68322.9647471401,,,
131200.0,15.0,3553,659.0,37.78,-120.85,66714.2243496381,,,
71300.0,25.0,421,102.0,37.78,-120.85,66714.2243496381,,,
75000.0,35.0,404,96.0,37.77,-120.85,67236.3606961116,,,
87200.0,30.0,1120,248.0,37.78,-120.85,66714.2243496381,,,
116700.0,20.0,1717,403.0,37.77,-120.83,68787.3601360923,,,
85200.0,10.0,423,110.0,37.77,-120.85,67236.3606961116,,,
112500.0,21.0,435,96.0,37.76,-120.83,69311.9236885811,,,
121900.0,16.0,893,164.0,37.79,-120.83,67780.790596338,,,
91900.0,37.0,1956,402.0,37.74,-120.93,62950.3248453458,,,
90200.0,35.0,1166,268.0,37.74,-120.94,62224.1273752156,,,
156500.0,18.0,3453,666.0,37.74,-120.95,61501.8734530643,,,
92700.0,12.0,3609,712.0,37.73,-120.95,62146.4535899331,,,
81500.0,14.0,2799,618.0,37.73,-120.93,63580.4141346379,,,
179500.0,18.0,391,71.0,37.72,-120.93,64223.5745820251,,,
268800.0,22.0,434,89.0,37.71,-120.98,61400.7446041684,,,
160900.0,14.0,9849,1887.0,37.7,-120.99,61431.9834146201,,,
174400.0,14.0,5514,909.0,37.69,-120.97,63494.0403416362,,,
176700.0,19.0,1690,327.0,37.74,-120.91,64414.0161646981,,,
170200.0,31.0,840,154.0,37.73,-120.91,65030.1190500495,,,
156300.0,24.0,527,112.0,37.7,-120.92,66249.332832442,,,
174100.0,25.0,1005,159.0,37.7,-120.94,64850.0755786968,,,
248600.0,19.0,3725,543.0,37.73,-120.97,60729.35277748,,,
435000.0,14.0,2368,297.0,37.74,-121.01,57259.4652665126,,,
161100.0,23.0,1373,264.0,37.72,-121.01,58654.7973776623,,,
155900.0,5.0,2256,420.0,37.73,-121.06,54595.885489624,,,
212500.0,39.0,223,37.0,37.71,-121.07,55465.1251537773,,,
129300.0,19.0,6473,1212.0,37.69,-121.08,56422.0106259301,,,
187500.0,29.0,1343,223.0,37.7,-121.14,52058.1488074366,,,
220000.0,30.0,1653,285.0,37.67,-121.09,57462.1745547501,,,
171400.0,42.0,1787,296.0,37.61,-121.09,62611.3047918141,,,
187500.0,43.0,1244,209.0,37.64,-121.18,55301.2537012851,,,
151900.0,7.0,9374,1847.0,37.7,-121.06,56870.8488009791,,,
197500.0,52.0,349,59.0,37.7,-121.04,58144.3063982534,,,
195500.0,5.0,9601,1639.0,37.69,-121.04,58908.8568038241,,,
131300.0,25.0,207,41.0,37.71,-121.02,58705.6123715573,,,
137700.0,6.0,2607,557.0,37.69,-121.03,59546.6877811287,,,
125400.0,16.0,3476,650.0,37.7,-121.02,59442.323199555,,,
175000.0,52.0,102,23.0,37.71,-121.0,60042.6461447618,,,
142200.0,12.0,9148,1906.0,37.7,-121.01,60100.045193055,,,
196900.0,31.0,906,146.0,37.67,-121.06,59246.3638712207,,,
150100.0,6.0,3655,598.0,37.66,-121.06,60058.4994159305,,,
146400.0,5.0,3096,545.0,37.65,-121.05,61472.7584963279,,,
162800.0,11.0,1658,301.0,37.66,-121.04,61266.381435095,,,
129100.0,8.0,1959,379.0,37.65,-121.04,62072.1663890433,,,
150000.0,37.0,375,58.0,37.65,-121.03,62678.1406014054,,,
162500.0,16.0,19,19.0,37.67,-121.04,60470.306545789,,,
147500.0,18.0,3469,661.0,37.69,-121.0,61495.6653833017,,,
135600.0,20.0,3275,760.0,37.69,-121.01,60840.2806707693,,,
146200.0,33.0,828,123.0,37.68,-121.01,61591.6950000957,,,
182400.0,15.0,1232,180.0,37.68,-121.0,62239.2548351439,,,
158100.0,29.0,2911,445.0,37.68,-121.0,62239.2548351439,,,
109700.0,33.0,3230,587.0,37.68,-121.01,61591.6950000957,,,
87500.0,26.0,90,18.0,37.67,-121.0,62993.6952663428,,,
92700.0,18.0,5129,1171.0,37.68,-121.04,59684.3302635014,,,
81400.0,28.0,1909,398.0,37.68,-121.04,59684.3302635014,,,
145000.0,19.0,3814,790.0,37.69,-121.02,60190.5596699884,,,
146000.0,5.0,4034,771.0,37.69,-121.03,59546.6877811287,,,
160900.0,9.0,6333,1355.0,37.69,-121.04,58908.8568038241,,,
114500.0,25.0,3262,588.0,37.68,-121.02,60949.8973091642,,,
110400.0,20.0,3204,625.0,37.68,-121.03,60314.0457138739,,,
110500.0,27.0,1956,327.0,37.68,-121.03,60314.0457138739,,,
106400.0,28.0,2875,560.0,37.68,-121.02,60949.8973091642,,,
162100.0,4.0,13315,2424.0,37.68,-120.94,66236.0498070981,,,
137600.0,15.0,3062,584.0,37.67,-120.95,66274.5671747,,,
138300.0,16.0,4961,902.0,37.66,-120.96,66343.140553922,,,
188400.0,16.0,4478,647.0,37.66,-120.95,67002.4565625807,,,
225000.0,37.0,136,20.0,37.65,-120.95,67740.7774346826,,,
138500.0,6.0,3491,657.0,37.67,-120.93,67622.1264997264,,,
148100.0,10.0,7566,1348.0,37.66,-120.93,68335.8420295291,,,
290500.0,17.0,1147,140.0,37.66,-120.94,67666.738664862,,,
185100.0,18.0,3176,468.0,37.69,-120.98,62822.7153606539,,,
199400.0,25.0,2773,384.0,37.69,-120.99,62156.5346442126,,,
94900.0,30.0,1975,375.0,37.68,-120.99,62892.3988207233,,,
149600.0,24.0,705,114.0,37.68,-120.98,63550.9547766111,,,
160900.0,16.0,2793,476.0,37.69,-120.97,63494.0403416362,,,
114300.0,15.0,4065,841.0,37.69,-120.97,63494.0403416362,,,
130300.0,16.0,2349,446.0,37.68,-120.97,64214.756187816,,,
163700.0,9.0,1114,172.0,37.68,-120.97,64214.756187816,,,
112800.0,27.0,4006,762.0,37.68,-120.98,63550.9547766111,,,
112700.0,28.0,3269,647.0,37.68,-120.99,62892.3988207233,,,
107400.0,16.0,568,124.0,37.67,-120.99,63639.1835082541,,,
155500.0,13.0,1221,260.0,37.67,-120.98,64290.1777629693,,,
121200.0,16.0,2493,535.0,37.68,-120.97,64214.756187816,,,
118600.0,18.0,4197,1006.0,37.68,-120.98,63550.9547766111,,,
117300.0,16.0,1499,250.0,37.67,-120.97,64946.5124540541,,,
114300.0,17.0,2434,511.0,37.67,-120.96,65608.0272990667,,,
163200.0,18.0,1442,229.0,37.67,-120.96,65608.0272990667,,,
121500.0,31.0,1648,293.0,37.67,-120.97,64946.5124540541,,,
137500.0,19.0,1974,393.0,37.66,-120.97,65688.9401798912,,,
145200.0,15.0,2485,434.0,37.66,-120.96,66343.140553922,,,
127900.0,24.0,2930,588.0,37.66,-120.97,65688.9401798912,,,
179800.0,21.0,2760,632.0,37.66,-120.97,65688.9401798912,,,
114200.0,33.0,1959,342.0,37.66,-120.98,65040.009814051,,,
100600.0,40.0,3012,616.0,37.66,-120.98,65040.009814051,,,
103100.0,36.0,826,167.0,37.65,-120.98,65800.0882406064,,,
127100.0,10.0,934,260.0,37.66,-120.98,65040.009814051,,,
109100.0,33.0,1433,298.0,37.67,-120.98,64290.1777629693,,,
90500.0,28.0,1768,423.0,37.67,-120.99,63639.1835082541,,,
107000.0,30.0,1718,395.0,37.66,-120.99,64396.5087834296,,,
135600.0,39.0,1748,329.0,37.66,-120.99,64396.5087834296,,,
106000.0,46.0,1750,347.0,37.66,-120.99,64396.5087834296,,,
86600.0,44.0,2848,623.0,37.65,-120.99,65164.007144404,,,
119000.0,52.0,3887,803.0,37.65,-121.0,64533.6013498902,,,
110200.0,27.0,2278,479.0,37.67,-121.0,62993.6952663428,,,
108100.0,37.0,2483,459.0,37.67,-121.01,62353.8840399515,,,
151400.0,36.0,3679,613.0,37.66,-121.01,63126.4575098812,,,
138100.0,43.0,2369,413.0,37.66,-121.0,63758.6014868566,,,
152000.0,43.0,2039,331.0,37.66,-121.0,63758.6014868566,,,
149400.0,47.0,1713,334.0,37.65,-121.01,63909.0388100302,,,
111500.0,32.0,3951,797.0,37.67,-121.02,61719.926386816,,,
98300.0,24.0,2162,459.0,37.67,-121.03,61092.004543887,,,
75500.0,31.0,887,217.0,37.66,-121.03,61880.1644482986,,,
109900.0,36.0,3495,641.0,37.66,-121.02,62500.2517352973,,,
125000.0,28.0,1437,400.0,37.66,-121.02,62500.2517352973,,,
106000.0,20.0,2973,620.0,37.65,-121.02,63290.4925193517,,,
102300.0,22.0,2001,387.0,37.64,-121.03,63485.562850884,,,
120000.0,5.0,2881,584.0,37.63,-121.03,64302.0753621564,,,
150000.0,33.0,1438,237.0,37.64,-121.05,62295.6435684875,,,
125000.0,37.0,1043,196.0,37.62,-121.05,63967.6483078457,,,
88300.0,42.0,1437,307.0,37.64,-121.02,64090.2819645359,,,
81800.0,35.0,1591,364.0,37.63,-121.02,64899.2670515648,,,
83900.0,30.0,1721,399.0,37.62,-121.02,65717.1081831205,,,
59000.0,33.0,1469,370.0,37.61,-121.02,66543.478828946,,,
81300.0,43.0,1241,240.0,37.62,-121.03,65127.3362376372,,,
77700.0,46.0,2331,508.0,37.62,-121.03,65127.3362376372,,,
95800.0,14.0,5737,1286.0,37.62,-121.02,65717.1081831205,,,
75000.0,52.0,201,35.0,37.64,-121.01,64701.2647982485,,,
69900.0,36.0,1981,507.0,37.64,-121.01,64701.2647982485,,,
81300.0,33.0,693,207.0,37.64,-121.01,64701.2647982485,,,
67500.0,43.0,311,95.0,37.64,-121.0,65318.3355742411,,,
99600.0,41.0,1580,385.0,37.64,-120.99,65941.3233751196,,,
70000.0,50.0,683,189.0,37.64,-120.99,65941.3233751196,,,
187500.0,17.0,484,202.0,37.65,-121.0,64533.6013498902,,,
82500.0,52.0,178,53.0,37.65,-121.01,63909.0388100302,,,
162500.0,19.0,121,41.0,37.64,-121.0,65318.3355742411,,,
90600.0,52.0,530,177.0,37.64,-121.0,65318.3355742411,,,
137500.0,16.0,3960,716.0,37.65,-120.97,66441.6816335843,,,
90700.0,41.0,1467,328.0,37.64,-120.96,67844.1511205917,,,
95500.0,42.0,2359,504.0,37.64,-120.97,67204.3902506998,,,
172200.0,40.0,422,63.0,37.65,-120.98,65800.0882406064,,,
110700.0,45.0,1913,335.0,37.64,-120.98,66570.0620727775,,,
130300.0,40.0,1791,359.0,37.64,-120.98,66570.0620727775,,,
82500.0,19.0,3377,669.0,37.66,-120.9,70370.6994264228,,,
76300.0,36.0,1320,255.0,37.66,-120.91,69687.9560259023,,,
81300.0,26.0,1762,418.0,37.64,-120.9,71788.5829383239,,,
119000.0,13.0,5075,978.0,37.65,-120.94,68397.9776659042,,,
189200.0,1.0,2254,328.0,37.65,-120.93,69060.0856253988,,,
275000.0,23.0,505,124.0,37.65,-120.92,69726.9614985303,,,
107000.0,14.0,5200,1119.0,37.65,-120.95,67740.7774346826,,,
95500.0,34.0,1700,325.0,37.65,-120.96,67088.6291678675,,,
88300.0,32.0,3487,740.0,37.64,-120.95,68489.1924342658,,,
69400.0,43.0,244,52.0,37.63,-120.94,69890.5818424928,,,
450000.0,39.0,45,8.0,37.63,-120.92,71192.0558805763,,,
67500.0,36.0,60,12.0,37.64,-120.96,67844.1511205917,,,
65000.0,39.0,2617,659.0,37.64,-120.98,66570.0620727775,,,
58800.0,39.0,2360,607.0,37.63,-120.97,67976.7305330776,,,
73800.0,31.0,215,62.0,37.63,-121.0,66112.4575293309,,,
80900.0,49.0,2051,500.0,37.63,-121.0,66112.4575293309,,,
74900.0,41.0,2764,639.0,37.63,-121.01,65502.7855313051,,,
79500.0,35.0,568,150.0,37.62,-121.01,66313.2639765473,,,
73700.0,35.0,2074,477.0,37.62,-121.01,66313.2639765473,,,
81300.0,26.0,3819,955.0,37.62,-120.98,68138.3498208123,,,
60000.0,21.0,319,120.0,37.63,-120.99,66728.1143711762,,,
75000.0,28.0,1153,420.0,37.62,-121.0,66915.6329890245,,,
54100.0,37.0,2014,505.0,37.62,-120.99,67524.0489331613,,,
129300.0,5.0,3655,696.0,37.61,-121.01,67132.3756996732,,,
62900.0,36.0,2647,604.0,37.61,-121.0,67727.5398597324,,,
82100.0,22.0,4412,925.0,37.6,-121.0,68547.8678877556,,,
68000.0,33.0,1009,238.0,37.6,-121.02,67378.0651543938,,,
58400.0,36.0,1437,331.0,37.6,-120.98,69742.2937133637,,,
60000.0,39.0,512,132.0,37.61,-120.99,68328.8075327488,,,
145900.0,2.0,5042,834.0,37.59,-120.98,70556.8789312056,,,
122000.0,11.0,4236,879.0,37.59,-120.96,71761.0229740329,,,
63600.0,29.0,1727,439.0,37.59,-120.95,72371.5718126219,,,
129300.0,13.0,3309,603.0,37.61,-120.94,71421.2485733937,,,
142200.0,17.0,4054,654.0,37.61,-120.95,70791.7792096896,,,
93400.0,23.0,3497,887.0,37.61,-120.96,70167.6545833358,,,
103900.0,16.0,1326,375.0,37.61,-120.97,69549.0185908365,,,
97400.0,35.0,1493,278.0,37.6,-120.95,71577.3972686043,,,
102900.0,30.0,3257,574.0,37.6,-120.94,72200.101246701,,,
81500.0,43.0,1561,354.0,37.59,-120.95,72371.5718126219,,,
111300.0,16.0,3964,824.0,37.59,-120.94,72987.5831993772,,,
99500.0,19.0,1549,369.0,37.58,-120.94,73783.418134015,,,
174800.0,11.0,4981,814.0,37.62,-120.95,70015.0056659795,,,
127800.0,7.0,8489,1673.0,37.62,-120.97,68758.3779134838,,,
87500.0,18.0,335,76.0,37.68,-120.54,96063.5921273897,,,
137500.0,16.0,284,51.0,37.7,-120.64,87202.1348078921,,,
116100.0,24.0,2282,423.0,37.69,-120.75,79290.0458420138,,,
143600.0,5.0,6660,1217.0,37.69,-120.86,71175.7191754209,,,
170500.0,40.0,1010,155.0,37.64,-120.87,73822.7720263344,,,
201300.0,20.0,3375,630.0,37.64,-120.82,77293.6425332324,,,
96800.0,8.0,3294,667.0,37.64,-120.77,80853.9359359819,,,
84300.0,25.0,3214,682.0,37.65,-120.76,80946.7300714607,,,
79200.0,17.0,315,89.0,37.65,-120.46,103854.843902313,,,
154200.0,36.0,291,48.0,37.59,-120.59,97124.7159564333,,,
81800.0,27.0,1170,227.0,37.59,-120.69,89817.5979786998,,,
87900.0,30.0,816,159.0,37.61,-120.76,83523.030980229,,,
175000.0,30.0,918,154.0,37.61,-120.8,80723.0947471524,,,
178600.0,35.0,1395,264.0,37.58,-120.76,85556.1423707109,,,
171400.0,30.0,1527,256.0,37.58,-120.83,80814.2479447992,,,
193800.0,27.0,819,157.0,37.57,-120.85,80242.2816363936,,,
204300.0,22.0,1440,267.0,37.57,-120.88,78314.0027634521,,,
142500.0,30.0,455,70.0,37.62,-120.87,75241.8643853032,,,
86200.0,32.0,4579,914.0,37.6,-120.87,76699.190508253,,,
133600.0,25.0,1178,206.0,37.6,-120.86,77360.4433317652,,,
195800.0,33.0,1016,206.0,37.59,-120.89,76144.8969573208,,,
123100.0,12.0,4485,805.0,37.6,-120.92,73461.1758089465,,,
180500.0,26.0,1705,279.0,37.59,-120.92,74235.4484420778,,,
65400.0,26.0,3396,705.0,37.57,-120.91,76427.9538410802,,,
166100.0,17.0,1812,361.0,37.56,-120.93,76000.9528574182,,,
154800.0,29.0,1179,249.0,37.57,-120.95,73984.4852169445,,,
129700.0,27.0,925,176.0,37.57,-120.98,72209.8530455623,,,
121400.0,36.0,1285,270.0,37.58,-121.02,69070.6906747498,,,
82800.0,27.0,958,184.0,37.6,-121.04,66234.1902318303,,,
91900.0,32.0,1717,325.0,37.56,-121.09,67107.4266385099,,,
97900.0,32.0,946,198.0,37.55,-121.03,71123.1341274758,,,
129200.0,33.0,613,123.0,37.5,-121.04,75102.9833744798,,,
187500.0,26.0,467,93.0,37.48,-121.02,77935.3122599083,,,
125200.0,5.0,4109,820.0,37.48,-121.12,73282.3770391341,,,
115200.0,38.0,2427,450.0,37.47,-121.14,73429.7815876782,,,
128100.0,6.0,1772,332.0,37.48,-121.14,72443.9647505045,,,
92700.0,37.0,1995,448.0,37.47,-121.13,73839.4048218793,,,
145600.0,12.0,2263,410.0,37.47,-121.11,74682.9546319988,,,
161900.0,4.0,2919,503.0,37.46,-121.14,74419.1538414681,,,
86500.0,30.0,2110,406.0,37.6,-121.2,58193.0629941275,,,
100000.0,31.0,1223,330.0,37.56,-121.27,59530.6680553926,,,
112500.0,33.0,69,28.0,37.44,-121.31,67260.4869385452,,,
162500.0,34.0,294,49.0,37.5,-121.21,67742.8026796767,,,
170800.0,37.0,1358,231.0,37.52,-121.14,68539.3116397337,,,
162500.0,33.0,1401,299.0,37.45,-121.06,78822.4136163224,,,
73500.0,52.0,504,96.0,37.42,-121.06,81696.2252746587,,,
74200.0,42.0,412,75.0,37.43,-121.11,78597.6527715335,,,
75000.0,36.0,48,12.0,37.33,-121.29,68064.0909850917,,,
112500.0,40.0,524,112.0,37.33,-121.09,82484.3296223436,,,
95000.0,41.0,1045,233.0,37.37,-121.01,88724.1087547804,,,
71500.0,17.0,1926,410.0,37.33,-121.01,88526.0596593903,,,
106000.0,27.0,1333,230.0,37.33,-121.03,87049.0203436733,,,
82100.0,42.0,2905,561.0,37.32,-121.03,86443.8775739155,,,
115500.0,6.0,2657,486.0,37.3,-121.04,84411.6162455226,,,
141800.0,14.0,3643,706.0,37.53,-120.84,83941.6085291559,,,
156900.0,18.0,2829,732.0,37.53,-120.86,82689.9281550221,,,
175000.0,18.0,239,39.0,37.53,-120.88,81456.9295432132,,,
275000.0,45.0,350,62.0,37.55,-120.85,81762.0616660569,,,
250000.0,30.0,509,115.0,37.54,-120.89,80044.4763548041,,,
157500.0,42.0,1200,221.0,37.52,-120.89,81658.1712770566,,,
125000.0,29.0,1468,245.0,37.54,-120.96,75883.3335448155,,,
139100.0,30.0,1288,237.0,37.51,-120.96,78441.9249880399,,,
135900.0,32.0,1256,212.0,37.48,-120.96,81057.0551835691,,,
137500.0,27.0,1380,270.0,37.43,-120.97,85019.0766994809,,,
96300.0,18.0,1802,335.0,37.55,-120.8,85003.6143948788,,,
108300.0,20.0,1417,263.0,37.53,-120.79,87147.2297998323,,,
90600.0,29.0,1162,254.0,37.53,-120.8,86497.7582476705,,,
181300.0,15.0,570,123.0,37.53,-120.81,85852.3665295257,,,
164800.0,20.0,707,114.0,37.54,-120.82,84448.8550669025,,,
145800.0,13.0,2920,481.0,37.52,-120.8,87256.4909526028,,,
131300.0,17.0,729,134.0,37.54,-120.72,91092.4267744618,,,
160700.0,44.0,1186,225.0,37.49,-120.79,90204.5961908823,,,
110300.0,11.0,2285,499.0,37.47,-120.84,88735.1781228295,,,
159400.0,27.0,1118,195.0,37.48,-120.89,84968.2765100459,,,
145600.0,29.0,1940,337.0,37.45,-120.89,87517.0595678121,,,
133600.0,2.0,1871,409.0,37.52,-120.88,82261.4760979448,,,
122500.0,7.0,4966,985.0,37.5,-120.87,84488.2944296872,,,
82800.0,34.0,4272,996.0,37.5,-120.86,85089.8440430013,,,
76400.0,39.0,2840,733.0,37.49,-120.85,86504.4196383264,,,
69500.0,37.0,1084,271.0,37.49,-120.86,85903.7034112533,,,
89400.0,22.0,2140,445.0,37.49,-120.86,85903.7034112533,,,
61500.0,42.0,264,72.0,37.49,-120.85,86504.4196383264,,,
104600.0,10.0,2874,612.0,37.48,-120.84,87919.2441833709,,,
127100.0,9.0,9885,1871.0,37.52,-120.86,83482.7559350983,,,
127500.0,5.0,2899,745.0,37.51,-120.85,84894.8181885061,,,
93100.0,15.0,1131,285.0,37.51,-120.85,84894.8181885061,,,
97300.0,47.0,2310,484.0,37.5,-120.84,86307.2139974239,,,
85700.0,52.0,1724,352.0,37.5,-120.85,85696.1842233575,,,
86100.0,25.0,2383,576.0,37.49,-120.84,87109.8613721626,,,
122400.0,25.0,1611,285.0,37.49,-120.82,88334.5319138441,,,
165800.0,17.0,1664,253.0,37.51,-120.82,86758.3944713383,,,
150000.0,34.0,3078,477.0,37.51,-120.83,86132.7164090537,,,
135400.0,21.0,2974,495.0,37.5,-120.82,87542.948758866,,,
118500.0,30.0,1340,244.0,37.5,-120.83,86922.8344609255,,,
138400.0,8.0,1191,242.0,37.51,-120.84,85511.4917244133,,,
106500.0,14.0,6337,1593.0,37.51,-120.84,85511.4917244133,,,
150000.0,6.0,1488,252.0,37.52,-120.83,85349.7704059685,,,
124800.0,16.0,4527,887.0,37.52,-120.84,84722.8896762219,,,
126800.0,20.0,1901,313.0,37.51,-120.84,85511.4917244133,,,
198400.0,13.0,3795,604.0,37.51,-120.83,86132.7164090537,,,
110700.0,7.0,4480,776.0,39.16,-121.62,119654.031784307,,,
103800.0,7.0,1879,444.0,39.16,-121.63,119653.565035927,,,
71800.0,27.0,336,60.0,39.15,-121.63,118541.62121899,,,
97100.0,16.0,2037,464.0,39.16,-121.62,119654.031784307,,,
72500.0,16.0,1547,418.0,39.15,-121.63,118541.62121899,,,
73500.0,27.0,2991,637.0,39.15,-121.63,118541.62121899,,,
74000.0,36.0,2321,455.0,39.15,-121.62,118542.092411993,,,
65300.0,23.0,1984,528.0,39.15,-121.62,118542.092411993,,,
68300.0,39.0,1874,411.0,39.14,-121.63,117429.677505247,,,
61500.0,41.0,2183,559.0,39.14,-121.62,117430.153227033,,,
65200.0,44.0,2035,476.0,39.14,-121.61,117437.056959304,,,
64100.0,41.0,1317,309.0,39.13,-121.62,116318.214234799,,,
79500.0,26.0,2355,531.0,39.13,-121.63,116317.733897654,,,
63400.0,41.0,1147,243.0,39.13,-121.62,116318.214234799,,,
83800.0,21.0,1432,328.0,39.13,-121.61,116325.184941482,,,
98800.0,34.0,1991,348.0,39.12,-121.63,115205.790399284,,,
65900.0,35.0,2787,587.0,39.12,-121.62,115206.27544087,,,
53000.0,33.0,2559,539.0,39.13,-121.61,116325.184941482,,,
225000.0,21.0,1299,338.0,39.12,-121.6,115226.906119075,,,
94200.0,26.0,1405,204.0,39.12,-121.62,115206.27544087,,,
117500.0,32.0,2574,425.0,39.12,-121.63,115205.790399284,,,
97200.0,5.0,2320,502.0,39.11,-121.62,114094.336851047,,,
100100.0,22.0,3585,548.0,39.1,-121.63,112981.903743118,,,
123800.0,11.0,3519,577.0,39.11,-121.62,114094.336851047,,,
99700.0,21.0,2693,481.0,39.09,-121.62,111870.460308057,,,
179700.0,17.0,1969,297.0,39.13,-121.68,115541.057516949,,,
89100.0,11.0,4833,944.0,39.13,-121.65,116182.157411436,,,
141700.0,19.0,1366,220.0,39.11,-121.68,113381.788712446,,,
110700.0,13.0,6408,1087.0,39.12,-121.64,115211.85937255,,,
92900.0,18.0,3212,542.0,39.11,-121.64,114099.975994133,,,
96200.0,27.0,2098,372.0,39.09,-121.66,111662.884255324,,,
94600.0,26.0,2121,375.0,39.18,-121.67,121147.64507367,,,
115200.0,14.0,2774,451.0,39.15,-121.68,117702.732852943,,,
112300.0,22.0,2264,390.0,39.14,-121.67,116827.229339815,,,
134000.0,13.0,1907,347.0,39.18,-121.63,121877.452968073,,,
102400.0,22.0,2144,376.0,39.15,-121.66,118116.193318076,,,
114800.0,16.0,5022,1103.0,39.16,-121.65,119407.856342537,,,
124900.0,15.0,2659,396.0,39.15,-121.64,118547.516922962,,,
101400.0,37.0,1871,321.0,39.25,-121.71,128017.750075871,,,
61600.0,29.0,1860,400.0,39.29,-121.68,132891.962281649,,,
64100.0,25.0,2857,662.0,39.28,-121.64,132563.14848792,,,
100000.0,37.0,1189,248.0,39.22,-121.64,126084.728516935,,,
58000.0,29.0,3041,683.0,39.26,-121.67,129814.287748912,,,
72500.0,25.0,3819,702.0,39.23,-121.83,124222.978481916,,,
71200.0,20.0,2302,412.0,39.15,-121.74,116608.910949381,,,
97900.0,42.0,1282,198.0,39.1,-121.83,109875.883355591,,,
62000.0,45.0,845,155.0,39.14,-121.91,113517.311975282,,,
67500.0,48.0,540,110.0,38.94,-121.76,93394.6591134817,,,
110400.0,46.0,645,131.0,38.85,-121.67,85269.6733261684,,,
86000.0,38.0,412,93.0,38.87,-121.69,87456.3651067295,,,
118800.0,36.0,1826,329.0,38.96,-121.62,97415.2872488545,,,
100000.0,26.0,2668,510.0,39.07,-121.7,108650.459433396,,,
106300.0,34.0,2129,350.0,38.95,-121.47,97250.5455133939,,,
98200.0,32.0,1650,313.0,38.9,-121.52,91207.7489861059,,,
258300.0,25.0,778,135.0,38.81,-121.58,80832.9702316717,,,
137500.0,29.0,1716,323.0,38.79,-121.51,79155.3812618224,,,
72700.0,26.0,633,129.0,40.05,-122.1,150915.181234011,,,
94000.0,19.0,2611,503.0,40.09,-122.08,153494.990107581,,,
82300.0,34.0,1950,407.0,40.14,-122.12,151515.902223511,,,
79100.0,28.0,1782,334.0,40.2,-122.17,149327.111542083,,,
79800.0,26.0,4815,910.0,40.34,-121.8,184047.042012447,,,
106300.0,14.0,388,108.0,40.12,-121.78,179140.927601879,,,
83900.0,16.0,1978,375.0,40.32,-122.42,134634.496016571,,,
92200.0,12.0,3848,689.0,40.32,-122.34,140762.321030334,,,
81300.0,10.0,2336,426.0,40.32,-122.23,149269.059923841,,,
84800.0,16.0,2077,388.0,40.09,-122.38,128721.626511737,,,
55600.0,15.0,3873,810.0,39.9,-122.57,108341.363066455,,,
87500.0,16.0,396,78.0,40.17,-122.72,104489.705155244,,,
137900.0,15.0,2102,358.0,40.26,-122.2,149124.985641956,,,
87700.0,16.0,2722,511.0,40.2,-122.38,132474.991305572,,,
104300.0,10.0,1621,318.0,40.25,-122.35,136868.224863178,,,
63700.0,35.0,2467,469.0,40.19,-122.26,141717.468090952,,,
70500.0,29.0,1912,336.0,40.19,-122.24,143329.856207675,,,
128800.0,17.0,762,138.0,40.2,-122.23,144486.768495803,,,
60800.0,39.0,2191,493.0,40.18,-122.24,142985.622888322,,,
51900.0,51.0,2378,584.0,40.17,-122.24,142649.225413391,,,
54100.0,47.0,1554,308.0,40.17,-122.25,141838.656444153,,,
88900.0,13.0,3719,803.0,40.18,-122.22,144604.184466167,,,
84400.0,19.0,3404,731.0,40.2,-122.21,146098.165704262,,,
73600.0,30.0,2750,476.0,40.2,-122.19,147711.63581051,,,
63200.0,30.0,744,156.0,40.18,-122.21,145414.197415728,,,
64900.0,19.0,3182,630.0,40.17,-122.25,141838.656444153,,,
55100.0,19.0,2500,509.0,40.16,-122.24,142320.719346661,,,
64700.0,21.0,1401,331.0,40.17,-122.23,143460.275352893,,,
51600.0,14.0,2297,573.0,40.15,-122.23,142815.134235717,,,
59200.0,15.0,1677,346.0,40.15,-122.25,141185.624181423,,,
59000.0,24.0,1631,340.0,40.11,-122.17,146562.264944173,,,
55000.0,21.0,1548,290.0,40.07,-122.19,143876.373137096,,,
68200.0,30.0,1952,397.0,40.02,-122.18,143601.483181288,,,
44400.0,31.0,2053,465.0,40.07,-122.14,148031.266007268,,,
63300.0,21.0,916,194.0,40.01,-122.13,147601.674177307,,,
58400.0,25.0,2516,543.0,40.03,-122.1,150502.382613973,,,
68400.0,32.0,1435,277.0,40.02,-122.06,153664.983095463,,,
58200.0,27.0,852,176.0,39.94,-122.0,156536.562165262,,,
91700.0,27.0,1065,214.0,39.82,-122.11,144870.066621407,,,
77200.0,16.0,4006,797.0,39.91,-122.12,145824.914093329,,,
60800.0,16.0,1566,306.0,39.92,-122.17,141909.980646893,,,
57400.0,32.0,2352,477.0,39.94,-122.17,142431.943999303,,,
62700.0,27.0,1079,222.0,39.97,-122.14,145743.599409395,,,
86400.0,21.0,2087,382.0,39.95,-122.23,137758.627830884,,,
54400.0,9.0,1296,287.0,39.93,-122.2,139681.680864279,,,
